ccd_latcod	ccd_loncod	race_bully_percent
39.5438	-94.3308	0
39.5422	-94.3302	0
39.443	-94.2003	0
39.4431	-94.1983	0
39.4331	-94.2072	0
37.8623	-90.6141	0
37.8673	-90.6088	0
37.8606	-90.5918	0
37.6818	-92.6773	0
37.6921	-92.6777	0
37.6856	-92.6677	0
37.6921	-92.6788	0
37.6719	-92.6577	0
37.6847	-92.6561	0
37.6961	-92.6646	0
37.6885	-92.6761	0
38.9452	-94.3508	0
38.9261	-94.3197	0
38.8505	-94.3878	0
38.8515	-94.344	0
38.9444	-94.4075	0
38.915	-94.3762	0
38.9437	-94.2613	0.27701
38.9373	-94.3638	0.37037
38.8997	-94.3902	0
38.8997	-94.3882	0
38.9041	-94.3748	0
38.9156	-94.395	0
38.9291	-94.3774	0
38.9139	-94.432	0
38.9085	-94.3374	0
38.9098	-94.3136	0
38.9811	-94.378	0
38.9454	-94.354	0.19881
38.87	-94.4142	0
38.9445	-94.2608	0
38.8729	-94.3997	0.21277
38.8522	-94.3881	0.10309
38.9046	-94.4513	0
38.84	-94.4326	0
38.8848	-94.3443	0
38.9071	-94.3749	0
38.3193	-93.6083	0
38.5874	-93.6962	0
38.5874	-93.6962	0
38.5879	-93.6964	0
37.2584	-89.9255	0
37.2584	-89.9255	0
37.4547	-90.8487	0
37.4547	-90.8487	0
37.5472	-90.9999	0
40.0337	-91.7345	0
40.0309	-91.7266	0
39.1818	-93.8708	0
39.1743	-93.865	0
39.1859	-93.8769	0.3876
39.1743	-93.8677	0
37.5588	-94.5148	0
37.5619	-94.5164	0
37.5619	-94.5164	0
39.2268	-94.4522	0
39.2439	-94.4221	0
39.2636	-94.4441	0
39.2314	-94.4248	0
39.2403	-94.432	0
39.241	-94.4478	0.10995
39.2425	-94.4472	0
39.2252	-94.439	0
39.2382	-94.4041	0
39.2243	-94.463	0
39.2566	-94.4668	0
39.2409	-94.4748	0
39.2718	-94.4396	0
39.287	-94.4916	0
39.2848	-94.4334	0
39.2261	-94.4648	0
39.246	-94.4287	0
37.491	-91.8595	0
37.4902	-91.8612	0
38.3936	-93.3366	0
38.3936	-93.3366	5.26316
38.5632	-90.3831	0.21505
38.5109	-90.3777	0
38.5465	-90.3812	0
38.5176	-90.3675	0.15361
38.5427	-90.3649	0
38.5292	-90.3752	0
38.5218	-90.3708	0
38.5462	-90.3977	0.2736
38.476	-91.8384	0.6135
38.4756	-91.8389	0.82873
37.3895	-93.9514	0
37.3906	-93.9583	0
37.1239	-93.1176	0
37.1274	-93.1164	0.27248
37.11	-93.0806	0
37.1125	-93.0558	0.19048
37.1458	-93.1382	0
38.2898	-90.8207	0
38.8818	-94.1699	0
38.8653	-94.1731	0.36496
39.433	-91.0736	0
39.4409	-91.071	0
39.433	-91.0736	0
37.2951	-89.9781	0
37.2951	-89.9781	0
37.2951	-89.9781	0
37.9702	-92.9678	0
37.9702	-92.9678	0
39.7458	-92.464	0
39.7452	-92.464	0
39.7465	-92.4642	0
39.4709	-92.2143	0
39.4709	-92.2143	0
36.5669	-89.9727	0
36.5669	-89.9727	0
39.1916	-93.3634	0
39.1916	-93.3634	0
37.3788	-92.3595	0
37.1119	-92.587	0
37.1113	-92.5793	0
37.1113	-92.5793	0
38.6142	-90.3245	0
38.6118	-90.3266	0
38.6142	-90.3242	0.71429
38.6224	-90.3146	0
39.7145	-92.9451	0
39.7131	-92.9441	0
39.7145	-92.9451	0.70922
37.4809	-93.4285	0
37.4809	-93.4285	0
37.4809	-93.4285	0
39.8427	-91.7412	0
36.9986	-93.6387	0.13831
37.016	-93.6281	0
36.9986	-93.6387	0.14025
36.5945	-92.8463	0
37.431	-90.1669	0
37.431	-90.1669	0
39.1173	-93.2013	0
39.1163	-93.1955	0
39.1232	-93.1926	0
39.1249	-93.2045	0
39.1133	-93.2102	0
39.1125	-93.1939	0
37.3358	-92.9067	0.13908
37.3459	-92.8979	0
37.3441	-92.8961	0.22124
37.3459	-92.8962	0
37.338	-92.8868	0
40.3466	-94.868	0
40.3301	-94.8819	0
40.3255	-94.8797	0
39.8908	-94.3657	0
39.8908	-94.3657	0
36.6464	-94.4397	0
36.5397	-94.4845	0
36.5958	-94.3829	0
36.7443	-94.093	0
36.6433	-94.4259	0
36.5166	-94.6163	0
36.5514	-94.302	0.27778
36.646	-94.423	0
36.5453	-94.5249	0
36.6105	-94.4075	0
39.7887	-93.3031	0
39.7887	-93.3031	0
38.4695	-90.3987	0
38.4962	-90.2872	0
38.5304	-90.3103	0
38.4827	-90.3327	0
38.5041	-90.3074	0
38.5125	-90.3144	0
38.4785	-90.3207	0
38.4599	-90.3032	0
38.4722	-90.3214	0
38.4402	-90.3214	0
38.4944	-90.3686	0
38.4922	-90.3711	0
38.4592	-90.3045	0
38.5247	-90.2869	0
38.4198	-90.3367	0
38.4952	-90.3264	0
40.4721	-92.1779	0
40.4721	-92.178	0
40.5118	-93.5286	0
40.5118	-93.5286	0
39.1629	-91.8917	0
39.1768	-91.896	0.46083
39.175	-91.8714	0
39.1624	-91.8973	0
39.1777	-91.8911	0.1506
		0
38.3348	-94.5317	0
38.3348	-94.5317	0
39.3953	-92.2758	0
40.1982	-93.1263	0
40.1982	-93.1263	0
40.1982	-93.1263	0
37.2146	-93.8449	0
37.2209	-93.844	0
39.6136	-94.1401	0
39.2413	-94.2882	0
39.3977	-92.4252	0
39.4267	-92.4324	0
39.412	-92.441	0
39.4207	-92.4317	0
39.4011	-92.4252	0
39.4027	-92.4211	0
36.9277	-93.9184	0.27397
36.9233	-93.9424	0
36.9297	-93.9078	0.47771
36.9278	-93.9184	0.28011
36.9301	-93.921	0
38.4858	-92.585	0
38.5588	-92.6799	0
39.6562	-91.7316	0
39.6569	-91.7298	0
39.6569	-91.7301	0
38.9516	-91.4817	0.83799
38.8511	-91.2965	0
38.9531	-91.4834	1.31579
38.9812	-91.5137	0.7371
38.2552	-93.9774	0
38.2552	-93.9774	0
36.981	-89.6202	0
36.981	-89.6202	0
40.1339	-95.2304	0
40.1339	-95.2304	0
40.1339	-95.2304	0
37.1355	-92.2597	0
37.132	-92.2632	0.2584
37.1332	-92.2631	0
37.1242	-92.2847	0
37.1425	-92.258	0.65076
36.9937	-91.4999	0
36.9926	-91.6421	0
36.9926	-91.6421	0
37.0951	-93.8166	0
37.1138	-93.8239	0
37.0985	-93.8235	0
37.1163	-93.8278	0
40.4394	-94.6185	0
40.4394	-94.6185	0
40.5514	-94.8135	0
40.4519	-94.8425	0
36.5722	-90.6043	0
36.5722	-90.6043	0
36.5629	-90.5096	0
36.6648	-90.5364	0
36.5629	-90.5096	0
36.8588	-94.351	0
36.8687	-94.3702	0
36.7409	-94.4075	0
36.8476	-94.4062	0
36.8642	-94.3806	0
36.8642	-94.3806	0.16013
36.8555	-94.3816	0
36.8527	-94.4176	0
36.8687	-94.3699	0
		0
37.8442	-94.3683	0
37.8446	-94.3509	0
37.8439	-94.3612	0
37.8438	-94.3661	0
37.8475	-94.3704	0.18622
37.8461	-94.3758	0
38.7207	-92.0858	0.32468
38.7207	-92.0858	0
39.7707	-92.7489	0
39.7707	-92.7489	0
39.0182	-92.7425	0
39.0182	-92.7425	0
38.597	-91.2273	0
38.597	-91.2273	0
38.597	-91.2273	0
39.6851	-93.926	0
37.9203	-91.8997	0
37.9203	-91.8997	0.45455
40.3789	-93.3354	0
40.3789	-93.3354	0
37.3924	-92.8317	0
37.3924	-92.8317	0
37.0331	-93.3226	0
37.0509	-93.2934	0.11534
37.0638	-93.3238	0
37.0519	-93.3174	0
37.0417	-93.3164	0
37.0516	-93.293	0
37.0412	-93.2968	0.40984
37.055	-93.2627	0
37.0455	-93.2894	0.22173
40.1991	-95.0402	0
40.2055	-95.0768	0
39.2989	-93.672	0
38.7093	-90.3193	0
38.71	-90.2943	0
38.7088	-90.3075	0
38.6827	-90.2973	0
38.6846	-90.3277	0
38.691	-90.2698	0
38.7082	-90.3063	0
38.693	-90.2761	0
		0
40.0398	-94.8232	0
40.0398	-94.8232	0
40.0398	-94.8232	0
39.0167	-91.8915	0
38.9719	-92.0093	0
38.9608	-91.9194	0
38.9175	-91.7088	0
40.4717	-93.9859	0
40.4717	-93.9859	0
39.211	-94.5541	0
39.1684	-94.5858	0.33003
39.2163	-94.541	0
39.1593	-94.5289	0
39.2413	-94.5672	0
39.1728	-94.5699	0
39.1864	-94.5588	0
39.1668	-94.5248	0
39.245	-94.574	0
39.1862	-94.4842	0
39.1812	-94.5332	0
39.227	-94.5815	0
39.1902	-94.5044	0
39.1886	-94.5052	0
39.2088	-94.5573	0
39.3005	-94.5774	0
39.2849	-94.5727	0
39.1455	-94.5737	0
39.237	-94.5695	0
39.201	-94.5627	0
39.199	-94.5206	0
39.1741	-94.5118	0
39.1958	-94.5973	0
39.1789	-94.5097	0
39.1745	-94.5262	0
39.2848	-94.5689	0
39.1804	-94.5546	0
39.2612	-94.5369	0
39.2882	-94.5437	0
39.2876	-94.5391	0
39.4536	-94.7515	0
39.5253	-94.7704	0
39.5253	-94.7704	0
39.5059	-94.636	0
39.5123	-92.4428	0
39.5123	-92.4428	0
38.4859	-90.5065	0
38.4626	-90.5349	0
38.4176	-90.564	0.16639
38.3291	-90.6911	0
38.4839	-90.4886	0.20661
38.372	-90.6274	0
38.4185	-90.5615	0
		0.17241
38.402	-90.5915	0
39.5873	-93.1297	0
39.5873	-93.1297	0
37.1135	-92.4187	0
37.1135	-92.4187	0
40.2353	-92.7037	0
40.2345	-92.7037	0
39.0097	-94.1264	0
39.0036	-94.1238	0.20534
39.0025	-94.1209	0
39.004	-94.126	0.6263
37.5697	-91.5259	0
37.5018	-89.7333	0
37.5018	-89.7333	0
38.9908	-93.9565	0
38.9881	-93.9572	0
38.9903	-93.9594	0
38.986	-93.9673	0
37.0892	-89.652	0
37.0892	-89.652	0
38.8999	-90.4475	0
38.8998	-90.4487	0
38.9031	-90.4488	0
38.819	-90.4779	0
39.9852	-95.1384	0
39.9852	-95.1384	0
39.2131	-94.1299	0
39.2131	-94.1299	0
39.7519	-94.3574	0
39.7519	-94.3574	0
38.0453	-93.7035	0
38.0453	-93.7035	0
38.7048	-93.0027	0
38.7048	-93.0027	0
38.3953	-91.3392	0
38.3719	-91.4805	0
38.3716	-91.4805	0
38.371	-91.4747	0
36.7092	-92.6518	0
36.5819	-92.6725	0
36.5819	-92.6725	0
37.0518	-93.2165	0
37.0318	-93.2182	0
37.0086	-93.1803	0
37.0262	-93.2142	0
37.0032	-93.2165	0
37.0515	-93.2158	0
37.0713	-93.2448	0
38.481	-90.8516	0
38.4086	-90.7541	0
38.4827	-90.7538	0
38.4846	-90.781	0
38.4123	-90.8142	0
38.4812	-90.7538	0
38.4813	-90.7806	0
38.466	-90.7681	0
39.7953	-91.5312	0
39.7953	-91.5285	0.28169
39.7849	-91.5218	1.08696
39.4723	-92.007	0
39.4707	-92.0073	0.69444
39.4797	-91.9997	0
39.2156	-94.6562	0
39.2445	-94.6658	0
39.2109	-94.6821	0.39139
39.2241	-94.6546	0
39.2002	-94.6072	0
39.2456	-94.6693	0
39.1986	-94.6338	0
39.223	-94.6439	0
39.2243	-94.7348	0
39.232	-94.6722	0
39.1755	-94.626	0
39.2433	-94.672	0.22936
39.2335	-94.6323	0
39.2126	-94.6602	0.12953
39.246	-94.7096	0
39.2611	-94.6406	0
38.6839	-90.487	0
38.5758	-90.4718	0
38.6709	-90.4762	0
38.5832	-90.4929	0
38.6642	-90.5043	0
38.6101	-90.5504	0
38.6843	-90.4417	0
38.6691	-90.5276	0
38.5795	-90.5092	0
38.6109	-90.5194	0
38.6449	-90.5499	0
38.6369	-90.4823	0
38.7104	-90.4566	0
38.6903	-90.4682	0
38.577	-90.5124	0
38.6039	-90.5001	0
38.6832	-90.5051	0
38.6801	-90.4581	0
38.6561	-90.5385	0
38.5746	-90.532	0
38.623	-90.5343	0
38.5773	-90.5218	0
38.5776	-90.5185	0
38.6681	-90.5038	0
38.6581	-90.4505	0
38.6102	-90.5074	0
38.6229	-90.5443	0
38.566	-90.5397	0
37.5032	-90.0133	0
37.5032	-90.0133	0
40.0747	-94.1095	0
40.0747	-94.1095	0
38.7382	-90.4199	0
38.737	-90.3944	0.67568
38.737	-90.4353	0
38.7177	-90.4263	0
38.7189	-90.4226	0
38.7372	-90.4558	0
38.7417	-90.4547	0.50336
38.6839	-90.4096	0
38.7288	-90.3896	0.14837
38.7987	-94.3915	0
38.7453	-94.4578	0
38.7182	-94.4552	0
38.7995	-94.4579	0
38.8151	-94.4459	0
38.7406	-94.4569	0
38.7911	-94.4826	0
38.7693	-94.4718	0
38.8282	-94.4802	0
38.8061	-94.4809	0
		0
36.351	-89.7064	0
36.3501	-89.8227	0
36.1191	-89.7002	0
37.7197	-89.8603	0
37.7197	-89.8603	0
37.7197	-89.8603	0
38.7491	-93.3363	0
37.7224	-91.8948	1.01523
36.9493	-93.9966	0
36.9483	-93.9994	0
36.9485	-93.9987	0
39.2461	-91.0202	0
39.2933	-90.9485	33.20313
39.2933	-90.9485	28.08511
38.8751	-92.9074	0
38.8751	-92.9074	0
37.5024	-92.2222	0
37.5024	-92.2222	0
39.2523	-94.6051	0
39.3667	-94.7802	0
39.3667	-94.7802	0
39.3615	-94.7818	0
39.3592	-94.7712	0
39.3667	-94.7802	0
39.2517	-94.6027	0
39.561	-94.457	0
39.5621	-94.4537	0
39.561	-94.457	0
38.7889	-94.2593	0.65574
38.7898	-94.256	0
38.7868	-94.2535	0
38.7891	-94.2661	0
38.819	-94.2592	0
37.46	-93.2806	0
37.4647	-93.2737	0
37.4605	-93.2777	0
37.4444	-93.3489	0
39.5498	-94.0432	0
39.5498	-94.0432	0
39.5498	-94.0432	0
36.7897	-90.4436	0
36.7417	-90.4008	0
36.7615	-90.4082	0
36.7788	-90.3338	0
36.7693	-90.4394	0
36.7823	-90.4192	0
36.7894	-90.4537	0
36.769	-90.4123	0.08117
36.7921	-90.4512	0.13021
37.9248	-90.7784	0
37.9368	-90.7944	0
37.9354	-90.792	0
37.936	-90.7932	0
38.8155	-92.5944	0
38.8153	-92.5941	0
40.3925	-93.5836	0.8658
40.3925	-93.5836	1.16279
36.8173	-93.9203	0
36.8173	-93.9203	0
36.8173	-93.9203	0
40.4697	-93.0061	0.90498
40.4699	-93.0053	0
40.4706	-93.0059	0
36.9533	-90.1547	0
36.9533	-90.1547	0.45045
36.9533	-90.1547	0
36.9533	-90.1547	0
39.5071	-91.5377	0
39.5094	-91.5235	0
39.5071	-91.5377	0
39.5779	-91.3983	0
37.3402	-91.8372	0
39.008	-94.4769	0
39.029	-94.4922	0.53619
39.021	-94.4284	0
39.0256	-94.4761	0
39.0099	-94.4318	0
39.0344	-94.4633	7.58533
38.9735	-94.4911	0.32415
39.0126	-94.4607	0
38.9726	-94.4491	0.18182
39.0003	-94.4446	0
38.9764	-94.4634	0
38.9745	-94.48	0.22573
38.9853	-94.4895	0
38.9813	-94.4575	0
39.0421	-94.4487	0
39.0155	-94.4565	0
39.0108	-94.4189	0
36.7327	-93.3822	0
36.7333	-93.381	0
36.7296	-93.392	0
36.7214	-93.3833	0
36.7287	-93.3858	0
36.7333	-93.381	0
36.7293	-93.3915	0
39.3431	-92.4126	0
37.1236	-93.469	0.08065
37.1254	-93.4675	0.27473
37.1238	-93.4748	0
37.1219	-93.4777	0
37.1285	-93.4769	0
37.1227	-93.4771	0
37.1283	-93.4795	0
38.1028	-94.3657	0
38.1022	-94.3656	0
36.7809	-91.8849	0.23202
36.8176	-89.8251	0
36.8176	-89.8251	0
37.8602	-92.3877	0
37.8602	-92.3877	0
37.8602	-92.3877	0
39.2775	-93.9659	0
39.2694	-93.9681	0
39.2762	-93.9496	1.59681
39.268	-93.9731	0
40.3758	-93.9362	0
40.3758	-93.9362	0
36.5823	-91.0301	0
36.6302	-90.8644	0
36.553	-89.8235	0
36.553	-89.8235	0
38.7185	-90.3868	0
38.6933	-90.3833	0
38.7315	-90.3659	0
38.7067	-90.3764	0
38.7169	-90.3589	14.8289
38.7034	-90.3482	0
38.7102	-90.3572	0
38.694	-90.3563	0
38.7116	-90.3854	0
38.749	-90.2324	0
38.735	-90.2332	0
38.7588	-90.2062	0
38.7416	-90.2643	0
38.7573	-90.2693	0
38.7569	-90.2426	0
38.7472	-90.2512	0
38.7553	-90.2135	0
38.7459	-90.2376	0
38.7546	-90.1976	0
38.7414	-90.2622	0
38.7482	-90.2653	0
38.7785	-90.2961	0
38.6244	-90.4048	0
38.7796	-90.2939	0
38.5422	-90.4135	0
38.5432	-90.3815	0
38.6318	-90.4409	0
38.645	-90.3433	0
38.7803	-90.297	0
38.6321	-90.4418	0
38.5432	-90.3814	0
		0
40.4087	-95.5179	0
40.4087	-95.5179	0
38.624	-90.583	0
38.5178	-90.4938	0
38.6059	-90.5921	0
38.5518	-90.6388	0
38.5114	-90.4969	0
38.5869	-90.5595	0
38.5906	-90.5428	0
38.5123	-90.4762	0
38.6541	-90.636	0
38.5962	-90.5912	0
38.5048	-90.6358	0
38.5153	-90.6281	0
38.4964	-90.6301	0
38.5127	-90.4943	0
38.5956	-90.6375	0
38.579	-90.6519	0
38.5208	-90.4825	0
38.6017	-90.5678	0
38.5802	-90.557	0
38.5909	-90.6275	0
38.572	-90.6015	0
38.5997	-90.6416	0
38.6194	-90.5763	0
38.535	-90.4645	0
38.612	-90.663	0
38.6589	-90.5858	0
38.5107	-90.6256	0
38.5829	-90.6613	0
38.5688	-90.6197	0
37.9321	-91.7751	0
37.9586	-91.7605	0.1773
37.9435	-91.7491	0.64412
37.9423	-91.7567	0
37.9465	-91.7535	0.11751
37.9506	-91.7664	0
37.9763	-93.8137	0
38.5076	-92.4392	0
38.5077	-92.4401	0
38.5094	-92.4487	0
39.7146	-94.8547	0.12165
39.7738	-94.8266	0
39.7648	-94.829	0
39.7709	-94.8337	0
39.7762	-94.7109	0
39.7916	-94.8294	0
39.7519	-94.8298	0
39.7852	-94.8129	0
39.7679	-94.8087	0
39.7091	-94.8651	0
39.778	-94.8586	0
39.7134	-94.8533	0
39.7829	-94.855	0.36408
39.7116	-94.8843	0
39.7894	-94.8496	0
39.7599	-94.8168	0
39.78	-94.8293	0
39.7507	-94.8206	0
39.8134	-94.8289	0
39.7416	-94.7976	0.28249
39.8046	-94.8429	0
39.743	-94.7856	0
39.7149	-94.8347	0.26525
39.7774	-94.8067	0
39.7593	-94.8143	0.21231
37.63	-91.5285	0
37.6445	-91.5521	0
37.6445	-91.5521	0
37.6441	-91.537	0
39.0902	-93.011	0
39.1712	-93.069	0
39.4196	-92.7979	0
39.4151	-92.8054	0
37.0684	-94.1317	0
39.8924	-94.8938	0
39.914	-94.6532	0
39.8358	-94.8263	0
39.9329	-94.8495	0
39.9386	-94.8347	0
39.9464	-94.8174	0.28777
38.0203	-94.1194	0
37.8968	-94.2289	0
38.1447	-92.595	0
38.1967	-92.6411	0
38.1471	-92.5912	0
38.1453	-92.5906	0
40.4223	-92.5649	0
40.4222	-92.5656	0
38.7066	-93.2482	0
38.698	-93.2403	0
38.6727	-93.2566	0
38.7054	-93.2136	0
38.6919	-93.2217	0
38.6938	-93.2075	0
38.6836	-93.2517	0
38.7032	-93.2251	0
36.0423	-90.1171	0
36.1269	-90.1615	0
36.1269	-90.1615	0
36.8365	-94.6024	0
36.8379	-94.6062	0
36.8402	-94.6097	0.46512
36.837	-94.6037	0
37.1502	-92.7616	0
37.1484	-92.7618	0
37.1534	-92.7607	0
38.5313	-93.7623	0
39.7434	-92.2584	0
39.6888	-92.0447	0
39.7097	-92.1025	0
39.7086	-92.1024	0
39.8395	-92.0318	0
39.8395	-92.0318	0
37.6621	-94.2899	0
37.6621	-94.2899	0
36.6302	-93.6287	0
36.8749	-89.5731	0
36.8925	-89.6053	0
36.8965	-89.5882	0
36.8819	-89.5953	0
36.8752	-89.5692	0
36.8761	-89.5479	0
36.8793	-89.5716	0
		0
39.1265	-91.0607	0
39.1265	-91.0604	0
39.2236	-93.0652	0
39.2236	-93.0652	0
38.6792	-93.093	0
38.6792	-93.093	0.36765
39.373	-94.574	0
39.3958	-94.5772	0
39.3752	-94.5763	0.73171
39.3713	-94.5732	0.54054
38.689	-91.8942	0
38.6891	-91.8958	0
38.689	-91.8942	0
38.6874	-91.8899	0
37.3627	-90.6997	0
37.3627	-90.6997	0
40.1772	-94.8213	0
40.1776	-94.8219	0
36.0801	-89.8252	0
36.0801	-89.8252	0
38.7788	-92.2613	5.52486
38.7764	-92.2632	0
38.7768	-92.2625	26.59574
38.7662	-92.2634	2.33766
37.2402	-90.9628	0
37.2402	-90.9628	0
36.0431	-90.2919	0
36.0431	-90.2919	0
39.6697	-93.694	0
39.6697	-93.694	0
36.5867	-93.9595	0
36.5867	-93.9595	0
36.5867	-93.9595	0
37.0061	-93.0836	0
37.0053	-93.0838	0
37.0047	-93.0663	0
40.2432	-93.594	0
36.8622	-93.2963	0
36.9334	-93.2824	0
36.8628	-93.2984	0
37.1606	-93.348	0
37.2025	-93.2539	0
37.2223	-93.3374	0
37.2367	-93.2985	0
37.2243	-93.286	0
37.2047	-93.2982	0
37.218	-93.2887	0
37.1171	-93.2912	0
37.1615	-93.2872	0
37.1875	-93.268	0
37.1623	-93.2553	0
37.2487	-93.2687	0
37.1638	-93.2285	0
37.2241	-93.1982	0
37.2222	-93.1962	0
37.2575	-93.3006	0
37.1711	-93.2873	0
37.1466	-93.3061	0.44346
37.199	-93.2893	0
37.1476	-93.2891	0
37.1725	-93.3052	0
37.2011	-93.3074	0
37.1895	-93.2987	0
37.1748	-93.2428	0
37.1748	-93.2428	0
37.2217	-93.293	0
37.187	-93.2358	0
37.296	-93.2501	0
37.1851	-93.3029	0
37.2339	-93.2941	0
37.2399	-93.2765	0
37.1967	-93.2729	0
37.1504	-93.2296	0
37.1819	-93.332	0
37.2109	-93.3241	0
37.1829	-93.2893	0
37.1401	-93.2702	0
37.2435	-93.299	0
37.2257	-93.2998	0
37.2284	-93.2676	0
37.2073	-93.3403	0
37.1666	-93.2301	0
37.2421	-93.3209	0
37.2186	-93.3196	0
37.1394	-93.3331	0
37.1224	-93.343	0
37.1174	-93.3231	0
37.2672	-93.2804	0
37.296	-93.2501	0
37.1253	-93.3642	0
37.1276	-93.3408	0
38.796	-90.5145	0.69686
38.7967	-90.5331	0
38.7981	-90.5332	0
38.7791	-90.4914	0
38.8049	-90.4926	0
38.8013	-90.5361	0
38.791	-90.4892	0
38.7922	-90.4958	0
38.8017	-90.533	0
38.7892	-90.5613	0
38.7922	-90.4971	0
		0
38.7198	-90.6773	0
38.7443	-90.5635	0
38.7438	-90.6138	0
38.7274	-90.5989	0
38.7448	-90.6122	0
38.7066	-90.8932	0
38.7641	-90.5976	0
38.7024	-90.7159	0
38.7463	-90.6476	0
38.7038	-90.7102	0
38.7482	-90.6458	0
38.742	-90.5643	0
38.7657	-90.5716	0
38.7629	-90.5621	0
38.725	-90.7272	0
38.7514	-90.5245	0
38.7106	-90.6658	0
38.707	-90.6666	0
38.7591	-90.6528	0
38.751	-90.5514	0
38.336	-90.9813	0.37665
38.3362	-90.9781	0
38.3363	-90.9794	0.25126
38.3429	-90.983	0
38.3049	-91.0391	0
38.2552	-92.2672	0
38.2552	-92.2672	0
37.8596	-90.5275	0
37.8462	-90.5219	0.1773
37.8376	-90.5376	0
37.8474	-90.496	0.21552
37.9966	-91.6089	0
37.995	-91.6111	0.11261
37.9961	-91.6128	0.50378
40.2187	-94.5408	0
40.2187	-94.5408	0
38.0333	-90.2444	0
37.9817	-90.05	0.97324
37.982	-90.0534	0.1642
37.982	-90.0535	0
37.9667	-91.3587	0
37.9346	-91.3234	0
37.9667	-91.3587	0
39.7527	-94.5027	0
39.7527	-94.5027	0
37.6914	-93.795	0.29412
37.6914	-93.795	0
37.6903	-93.795	0.27473
37.8171	-92.5157	0
37.8171	-92.5157	0
38.4475	-92.9925	0
38.4471	-92.9923	0
37.2708	-93.1191	0
37.2711	-93.1215	0
37.2715	-93.1163	0
38.7626	-94.1675	0
39.2336	-92.2838	0
39.2336	-92.2838	0.48077
39.2336	-92.2838	0
37.4281	-92.0839	0
38.2079	-91.1575	0
38.2103	-91.1885	0
38.2166	-91.1383	0
38.2101	-91.1869	0
37.1766	-91.6487	0
37.1822	-91.6586	0
38.0453	-90.5507	0
37.9095	-92.3327	0
38.9641	-93.4159	0
38.9646	-93.4066	0
36.7376	-93.035	0
40.4376	-95.3919	0
40.4379	-95.3898	0
36.5243	-91.5313	0
36.5247	-91.5299	0
39.5872	-93.4764	0
39.5872	-93.4764	0
38.6534	-92.7787	0
38.6534	-92.7787	0
40.0738	-93.6251	0
40.0809	-93.6014	0
40.078	-93.5998	0.51546
39.9746	-93.8093	0
39.9746	-93.8093	0
36.9174	-94.2515	0
36.8786	-94.2299	0
36.7654	-94.1948	0
38.9716	-91.1362	0
38.9794	-90.9865	0.1385
38.9362	-90.9305	0
38.9756	-90.9596	0.15152
38.984	-90.9843	0
38.9743	-91.0066	0
38.9739	-91.0057	0
38.9397	-90.9287	0.38241
38.9909	-90.9008	0
38.9793	-90.9866	0
		0
38.2369	-92.4597	0
38.2369	-92.4597	0
36.7825	-90.2103	0
36.5928	-90.2484	0
36.6763	-90.2445	0
38.4491	-91.021	0
38.4254	-91.1343	0
38.4422	-91.0089	0
38.4467	-91.0306	0
38.4478	-91.0134	0
39.9822	-94.5978	0
39.9822	-94.5978	2.7027
38.6803	-90.3468	0
38.6539	-90.3225	0
38.6637	-90.3292	0
38.6659	-90.31	0
38.6652	-90.3295	0
38.6694	-90.3465	0
38.5519	-90.4944	0
38.5519	-90.4944	0
38.5519	-90.4944	1.84502
37.795	-90.8485	0
37.7774	-90.7803	0
37.7774	-90.7803	1.24224
37.0003	-91.0137	0
37.0007	-91.0128	0
39.3005	-91.5132	1.1583
39.3052	-91.5136	0
36.9611	-93.7947	0
36.9611	-93.7947	0
38.4315	-92.8589	0
38.4315	-92.8589	0.21978
38.4315	-92.8589	0
38.4315	-92.8589	0.32573
38.1858	-91.9429	0
38.1858	-91.9429	0
40.4416	-95.0479	0.75758
40.4416	-95.0479	0
37.4129	-93.548	0
37.4129	-93.5473	0
38.7653	-93.7451	0
38.7638	-93.7239	0
38.7639	-93.7202	0
38.7611	-93.7097	0
38.7407	-93.7107	0.32017
38.7621	-93.7354	0
38.7527	-93.7277	0
38.8073	-91.1379	0
38.798	-91.1399	0
38.8098	-91.1327	0
38.8094	-91.1384	0
38.8	-91.1394	0
38.244	-93.4686	0
38.2198	-93.3356	0.22727
38.2455	-93.3774	0
38.1422	-93.1874	0
38.2198	-93.3356	0.95847
38.5744	-90.8816	0
38.5515	-91.1432	0
38.478	-91.0225	0
38.5567	-91.014	0
38.5463	-91.01	0
38.5272	-90.8541	0
38.6275	-91.0507	0
38.548	-91.0102	0
38.542	-90.98	0
38.5562	-91.0416	0
38.0676	-90.7465	0
38.0676	-90.7465	6.21118
38.0676	-90.7465	0
38.0676	-90.7465	0
38.1611	-90.8269	0.5814
37.8253	-92.1877	0
37.783	-92.136	0
37.8137	-92.2123	0
37.7485	-92.1012	0
37.8311	-92.2004	0
37.782	-92.145	0
37.8125	-92.135	0
37.8188	-92.2125	0
37.8952	-93.5435	0
37.8952	-93.5435	0
37.1534	-94.4684	0
37.198	-94.4546	0
37.1502	-94.4397	0
37.1398	-94.4707	0
37.153	-94.4645	0
37.1526	-94.4729	0
37.153	-94.4814	0
37.1521	-94.4635	0
37.1454	-94.4721	0
37.1979	-94.4546	0
38.6041	-90.3441	0.19194
38.5923	-90.3604	0
38.5753	-90.3692	0
38.5719	-90.3484	0
38.5796	-90.3575	0
38.6048	-90.3655	0
38.5901	-90.3483	0.07502
38.6092	-90.3735	0
38.6048	-90.3656	0
39.1302	-93.9816	0
