id	rate
36101	0.1081836111
36103	0.0678503499
36105	0.5453705263
36107	0.161479
36109	0.1237616129
36111	0.2323036364
36113	0.098386
36115	0.1291677273
36117	0.2118760526
36119	0.059816405
36121	0.2812978571
36123	0.0563066667
37001	0
37003	0
37005	0
37007	0
37009	0
37011	0
37013	0
37015	0
37017	0
37019	0
37021	0
37023	0
37025	0.0038578261
37027	0
37029	0
37031	0
37033	0
37035	0.0071265909
37037	0.030752
37039	0
37041	0
37043	0
37045	0
37047	0
37049	0
37051	0
37053	0
37055	0
37057	0.0116222222
37059	0
37061	0
37063	0.1533223077
37065	0
37067	0.0039270238
37069	0
37071	0.0026203448
37073	0
37075	0
37077	0
37079	0
37081	0
37083	0
37085	0.0134681481
37087	0
37089	0.00458375
37091	0
37093	0
37095	0
37097	0.0079095745
37099	0
37101	0
37103	0
37105	0
37107	0
37109	0.0329491667
37111	0.018195
37113	0
37115	0
37117	0
37119	0
37121	0
37123	0
37125	0
37127	0
37129	0.019798913
37131	0
37133	0
37135	0.0059658824
37137	0
37139	0
37141	0
37143	0
37145	0.017655
37147	0
37149	0
37151	0
37153	0
37155	0
37157	0.0147826923
37159	0
37161	0
37163	0
37165	0
37167	0
37169	0
37171	0
37173	0
37175	0
37177	0
37179	0
37181	0
37183	0.0069108602
37185	0
37187	0
37189	0
37191	0
37193	0
37195	0
37197	0
37199	0
38001	0
38003	0
38005	1.876141
38007	0
38009	0.2801114286
38011	0
38013	0
38015	0.0738467742
38017	0.0065091489
38019	0
38021	0
38025	5.388278
38027	0
38029	0
38031	0
38033	0
38035	0.4626657143
38037	0.324675
38039	0
38041	0
38043	0
38045	0
38047	0
38049	0
38051	0
38053	1.12476875
38055	0.2330654545
38057	0.152804
38059	0
38061	0
38063	0
38065	0
38067	0
38069	0
38071	0
38073	0
38075	0
38077	0.18303
38079	2.77366375
38081	0
38083	0
38085	0
38087	0
38089	0.0729926667
38091	0
38093	0
38095	0
38097	0.2413211111
38099	0.0451666667
38101	0.0562413333
38103	0
38105	0.0550782353
39001	0.01919
39003	0.0973105714
39005	0.0171466667
39007	0.0392716129
39009	0.0238152632
39011	0.0092488235
39013	0.0260913043
39015	0
39017	0.0166496341
39019	0
39021	0
39023	0.0963823404
39025	0.0217834043
39027	0.0190364706
39029	0.0416989744
39031	0.0362861538
39033	0.0152194118
39035	0.0203699708
39037	0.049572
39039	0.1596171429
39041	0.0011244444
39043	0.08786125
39045	0
39047	0.0775
39049	0.1106853179
39051	0
39053	0.0320307143
39055	0
39057	0.0060332353
39059	0.0269573333
39061	0.028803822
39063	0.0363147059
39065	0.118406875
39067	0
39069	0.0253292857
39071	0
39073	0.0835775
39075	0
39077	0.0262995652
39079	0
39081	0
39083	0.1187295
39085	0.0582176364
39087	0
39089	0.0115205455
39091	0.0098492308
39093	0.0314384946
39095	0.037994031
39097	0
39099	0.0077096875
39101	0.0077322222
39103	0.074104186
39105	0
39107	0
39109	0.009161
39111	0
39113	0.0427454861
39115	0.06536
39117	0
39119	0.0261182759
39121	0
39123	0
39125	0
39127	0
39129	0.02442
39131	0.0502046154
39133	0
39135	0.15231625
39137	0
39139	0.1199424444
39141	0.0088826923
39143	0.1669854545
39145	0.1009706061
39147	0.0148545455
39149	0.0048342857
39151	0.049870566
39153	0.1158517007
39155	0.0521263768
39157	0
39159	0.03623
39161	0
39163	0.06483
39165	0.0187375556
39167	0.1905265217
39169	0.0142145238
39171	0.055575625
39173	0.0115994595
39175	0
40001	0
40003	0
40005	0.3038727273
40007	0
40009	0.199890625
40011	0
40013	0.1957582609
40015	0.0074974074
40017	0.0118218182
40019	0.0823814286
40021	0.00985
40023	0
40025	0.3039514286
40027	0.0947401449
40029	0
40031	0.0216564706
40033	0.057972
40035	0.0936161538
40037	0.1148718919
40039	0.0852913333
40041	0
40043	0
40045	0.08333375
40047	0.444855625
40049	0.0324677273
40051	0.0392721875
40053	0.14045
40055	0
40057	0.1107433333
40059	0
40061	0
40063	0.1893936364
40065	0
40067	0
40069	0
40071	0.5483291667
40073	0.284090625
40075	0
40077	0.1617257143
40079	0.0055808824
40081	0.132755
40083	0.0906230769
40085	0
40087	0
40089	0.0198175862
40091	0
40093	0
40095	0
40097	0.4911730435
40099	0
40101	0.0203586111
40103	0
40105	0.2094975
40107	0.2550792857
40109	-0.3861363426
40111	0.0367047826
40113	0.1309513333
40115	0.133074
40117	0
40119	0.0556111111
40121	0.0801190323
40123	0.0479956522
40125	0.0411452778
40127	0.2866807692
40129	0
40131	0.1135738235
40133	0.0462534783
40135	0.0156212
40137	0.1263029167
40139	0.1843438095
40141	0
40143	0.0443411656
40145	0.448496
40147	0.0456172222
40149	0
40151	0
40153	0.137635
41001	0
41003	0.1183953846
41005	0.1135847368
41007	0.0917771429
41009	0
41011	0.0166508
41013	0.0545555556
41015	0.9984642857
41017	0.0261367442
41019	0
41021	0
41023	0
41025	0.066008
41027	0
41029	0.0565147541
41031	0.1792116667
41033	-0.3244679167
41035	0.0240196667
41037	0
41039	0.0589692727
41041	0
41043	0.9035631915
41045	0
41047	0.0503859633
41049	0
41051	0.1256400667
41053	0.1946127273
41055	0
41057	0.2450983333
41059	0.5086355556
41061	0
41063	0
41065	0.448528
41067	0.030125814
41069	0
41071	0.0501008571
42001	0.1738374074
42003	0.0478293939
42005	0.0249966667
42007	0.0355888889
42009	0
42011	0.0789471134
42013	0.0077729032
42015	0.0162494118
42017	0.0880329008
42019	0.0322230952
42021	0.0684905263
42023	0
42025	0.0393940909
42027	0.1022048485
42029	0.0450862963
42031	0.0895769231
42033	0.0039852174
42035	0.1034790909
42037	0.131906
42039	0.115486
42041	0.1008796429
42043	0.1393817647
42045	0.0491560952
42047	0.014577
42049	0.0404462319
42051	0.3320817778
42053	0
42055	0.0019387805
42057	0.1492757143
42059	0.0761907143
42061	0.0400770588
42063	0.0086608696
42065	0.087735625
42067	0
42069	0.1236983333
42071	0.0185973684
42073	0.0808458333
42075	0.002716
42077	0.0343643038
42079	0.1211120313
42081	0.0226163333
42083	0
42085	0.0276131579
42087	0
42089	0.2703340625
42091	0.0360919608
42093	0
42095	0.0357111864
42097	0.0383847826
42099	0
42101	0.0018786813
42103	0.0131785714
42105	0
42107	0.2210507895
42109	0
42111	0.0185528571
42113	0
42115	0.049082
42117	0.0855606667
42119	0
42121	0.0532
42123	0.6993009091
42125	0.1049496296
42127	0.0176181818
42129	0.0194942529
42131	0.32823625
42133	0.1091712264
44001	0
44003	0
44005	0
44007	0.1360071264
44009	0.0198161111
45001	0.4910988889
45003	0.0438352632
45005	0.5681825
45007	0.0276618
45009	0
45011	0.044643
45013	0.0033016129
45015	0.0411502439
45017	0
45019	0.0531530864
45021	0.0083294444
45023	0
45025	0.085504375
45027	0.0748276923
45029	0.0166775
45031	0
45033	0.0330033333
45035	0.1413924138
45037	0
45039	0.0653814286
45041	0.1338683784
45043	0.1738921053
45045	0.0057232609
45047	0.0442668421
45049	0.513004
45051	0.0845177778
45053	0.7223257143
45055	0.267375
45057	0.0289289474
45059	0
45061	0.14627
45063	0.1976205882
45065	0
45067	0.0376436364
45069	0.1884425
45071	0.03534
45073	0.0280938889
45075	0.011232069
45077	0.0477640741
45079	0.0261463542
45081	0.0356883333
45083	0.07963075
45085	0.0576014286
45087	0
45089	0
45091	0.2525792857
46003	0
46005	0.0842966667
46007	0
46009	0.3097576923
46011	0.1179306667
46013	0.0275157143
46015	0
46019	0.142045
46021	0
46023	0
46025	0
46027	0.064102
46029	0
46031	0.04417
46033	1.1108622222
46035	0.0442572727
46037	0
46039	0
46041	1.0157033333
46043	0
46045	0
46047	0
46049	0
46051	0
46053	0
46055	0
46057	0.211268
46059	0.1818175
46061	0
46063	0
46065	0.0542742857
46067	0
46069	0
46071	0
46073	0
46075	0
46077	0
46079	0
46081	0
46083	0.1382410526
46085	0
46087	0.1303784615
46089	0
46091	0
46093	0
46095	0
46097	0
46099	0.0045516923
46101	0.1998
46103	0.0106113158
46105	0
46107	0
46109	0.0899684615
46111	0
46113	0
46115	0
46117	0
46119	0
46121	0
46123	0.3322257143
46125	0.3252033333
46127	0.02331
46129	0
46135	0
46137	1.51715
47001	0.0551288462
47003	0.1813385714
47005	0.4005933333
47007	0
47009	0.1170633333
47011	0.0109192
47013	0
47015	0
47017	0.1044007692
47019	0.0292465
47021	0.1086616667
47023	0
47025	0
47027	0.1257866667
47029	0.1423676923
47031	0.2378844444
47033	0.3394566667
47035	0.0467558333
47037	-1.673181634
47039	0.7755875
47041	0
47043	0
47045	0.3806623077
47047	0.0906288889
47049	0.0299485714
47051	0
47053	0.1330035
47055	0
47057	0
47059	0.0305654545
47061	0.1100442857
47063	0.0996388889
47065	0.2080930263
47067	0.289575
47069	0
47071	0.0198414286
47073	0.0610915
47075	0
47077	1.7829727273
47079	0.0323944444
47081	0.14833
47083	0
47085	0
47087	0.05071
47089	0.0290445455
47091	0
47093	0
47095	0.27211
47097	0
47099	0
47101	0.058005
47103	0
47105	0.0340366667
47107	0.0125546667
47109	0.08502
47111	0.33101
47113	0
47115	0.074492
47117	0
47119	0.0526109524
47121	0
47123	0.1204570588
47125	0.0105926316
47127	0
47129	0.2040814286
47131	0
47133	0
47135	0
47137	0
47139	0.0595233333
47141	0.066495
47143	0
47145	0.1980311765
47149	0.0631234483
47151	0
47153	0
47155	0.1475007143
47157	0.0026478261
47159	0
47161	0
47163	0.0065573171
47165	0.0507586957
47167	0.0190721429
47169	0
47171	0.02373
47173	0.0134522222
47175	0
47177	0.0527363636
47179	0.3833326923
47181	0.0912357143
47183	0
47185	0
47187	0.0239583673
47189	0.1556591667
48001	0.0509529167
48003	0
48005	0
48007	0
48009	0
48011	0
48013	0
48015	0.0496276923
48017	0
48019	0
48021	0.03034
48023	0
48025	0
48027	0.0090689899
48029	0.0107224619
48031	0
48033	0
48035	0
48037	0.0125282222
48039	0.0566023333
48041	0
48043	0
48045	0
48047	0
48049	0.0282327273
48051	0
48053	0
48055	0
48057	0
48059	0
48061	0
48063	0
48065	0
48067	0
48069	0
48071	0.0217107143
48073	0
48075	0
48077	0
48079	0
48081	0
48083	0
48085	0.0445978125
48087	0
48089	0
48091	0.0056305405
48093	0
48095	0
48097	0
48099	0.00630375
48101	0
48103	0
48105	0
48107	0
48109	0
48111	0
48113	0.0473645688
48115	0
48117	0.0809311111
48119	0
48121	0.018057602
48123	0
48125	0
48127	0
48129	0
48131	0
48133	0
48135	0.0050857895
48137	0
48139	0.0260098214
48141	0.062225102
48143	0.00629375
48145	0
48147	0
48149	0.0396825
48151	0
48153	0
48155	0
48157	0.0016871812
48159	0
48161	0
48163	0
48165	0
48167	0.0121279268
48169	0
48171	0
48173	0
48175	0
48177	0
48179	0.2638177778
48181	0.1533509804
48183	0
48185	0
48187	0.0400581081
48189	0
48191	0
48193	0
48195	0
48197	0
48199	0.0059525
48201	0.0340073401
48203	0
48205	0
48207	0
48209	0
48211	0
48213	0
48215	0.0083261218
48217	0.1751370833
48219	0
48221	0.0536852941
48223	0
48225	0
48227	0
48229	0
48231	0.0282813953
48233	0
48235	0
48237	0
48239	0
48241	0
48243	0
48245	0.005396338
48247	0
48249	0
48251	0
48253	0
48255	0
48257	0.062531087
48259	0
48261	0
48263	0
48265	0.0265394118
48267	0
48269	0
48271	0
48273	0
48275	0
48277	0
48279	0
48281	0.0122425
48283	0
48285	0
48287	0
48289	0
48291	0.0039852941
48293	0.1835669231
48295	0
48297	0
48299	0
48303	0
48305	0
48307	0
48309	0.009398
48311	0
48313	0
48317	0.238095
48319	0
48321	0.0730994444
48323	0
48325	0
48327	0
48329	0.00307875
48331	0
48333	0
48335	0.1865675
48337	0
48339	0.0088025455
48341	0
48343	0
48345	0
48347	0
48349	0
48351	0
48353	0
48355	0.0536086667
48357	0
48359	0
48361	0.0088692
48363	0
48365	0
48367	0.0254136585
48369	0
48371	0
48373	0.0125558824
48375	0.0105530435
48377	0
48379	0
48381	0
48383	0
48385	0.1216533333
48387	0
48389	0.2906983333
48391	0
48393	0
48395	0
48397	0
48399	0
48401	0
48403	0
48405	0
48407	0
48409	0.0304790625
48411	0
48413	0
48415	0
48417	0
48419	0
48421	0
48423	0.0069357895
48425	0
48427	0.0020204
48429	0
48431	0
48433	0
48435	0
48437	0
48439	0.004152832
48441	0
48443	0
48445	0
48447	0
48449	0
48451	0
48453	0.03698224
48455	0
48457	0
48459	0.2891916667
48461	0
48463	0
48465	0
48467	0.031347931
48469	0.0109440625
48471	0
48473	0.0170766667
48475	0
48477	0
48479	0.0114838462
48481	0.0404038889
48483	0
48485	0.005012093
48487	0
48489	0
48491	0.00842952
48493	0
48495	0
48497	0
48499	0.0330235294
48501	0
48503	0
48505	0
48507	0
49001	0.40055
49003	0.03397375
49005	0.0032253846
49007	0.1069518182
49009	0
49011	0.1419978351
49013	0
49015	0.097613
49017	0.6945025
49019	0.2477925
49021	0.1484623529
49023	0.1493733333
49025	0
49027	0
49029	0
49031	0
49033	0
49035	0.1140036861
49037	0.0630027273
49039	0.068870625
49041	0.2205633333
49043	0.1746757143
49045	0
49047	0.0954792857
49049	0.0404727108
49051	0
49053	-0.0222485714
49055	0.15625
49057	0.4846332911
50001	0.0518271429
50003	0.0997186667
50005	0.2454023077
50007	0.2437979592
50009	0.086956
50011	0.2126425
50013	0.517242
50015	0.2241706667
50017	0.063655
50019	0.2887773684
50021	0.1054590625
50023	0.1807488462
50025	0.1431728571
50027	0.2376609375
51001	0.1196376923
51003	0
51005	0.0196533333
51007	0
51009	0
51011	0
51013	0
51015	0
51017	0.1272266667
51019	0
51021	0
51023	0
51025	0.046838
51027	0
51029	0
51031	0
51033	0.020492
51035	0.009276
51036	0
51037	0
51041	0.0095019355
51043	0.078125
51045	0
51047	0.012937
51049	0
51051	0.0737183333
51053	0
51057	0
51059	0
51061	0
51063	0
51065	0
51067	0
51069	0.016835
51071	0
51073	0
51075	0
51077	0
51079	0
51081	0.4813466667
51083	0
51085	0
51087	0.0027705634
51089	0
51091	0
51093	0
51095	0.01243
51097	0
51099	0
51101	0
51103	0
51105	0
51107	-0.981973494
51109	0.0447433333
51111	0
51113	0
51115	0.1893933333
51117	0
51119	0
51121	0.076
51125	0.158155
51127	0.11062
51131	0.0633716667
51133	0
51135	0
51137	0
51139	0
51141	0
51143	0.1136365
51145	0
51147	0
51149	0
51153	0
51155	0.03125
51157	0
51159	0.04223
51161	0.046072
51163	0
51165	0.0191781818
51167	0.2227335714
51169	0
51171	0.0142455556
51173	0.0943585714
51175	0
51177	0
51179	0.0256646875
51181	0
51183	0
51185	0.0601613333
51187	0.02347375
51191	0
51193	0.48422
51195	0
51197	0
51199	0
51510	-0.8563175
51515	0
51520	0.1508911111
51530	0
51540	0.0136876923
51550	0.0020854167
51570	0
51580	0
51590	0
51595	0.74405
51600	0
51610	0
51620	0.2809
51630	0
51640	0
51650	0
51660	0
51670	0.0322114286
51678	0
51680	-0.2499872222
51683	0
51685	0
51690	0
51700	0
51710	0.0086032653
51720	0
51730	0
51735	0
51740	0
51750	0
51760	-0.0167791489
51770	0.042422
51775	0
51790	0
51800	0.419173
51810	0
51820	0
51830	0
51840	0.1148325
53001	0.0182069231
53003	0
53005	0.0625591228
53007	0.0045761111
53009	0.0904268
53011	0.0998163115
53013	0
53015	0.0709261538
53017	0.6306778947
53019	0.208333
53021	0
53023	0
53025	0.4005944898
53027	0.0084076316
53029	0
53031	0.2050271429
53033	0.0291861521
53035	0.0207638571
53037	0.0992066667
53039	0.0539268421
53041	0.0333110526
53043	0
53045	0.0094671429
53047	0.1299912903
53049	0.0435542857
53051	0
53053	0.3562489316
53055	0.0239692857
53057	0.0989052632
53059	0.034483
53061	0.112573545
53063	0.1285922517
53065	0.09075
53067	0.0757668831
53069	0
53071	0.035776
53073	0.0223722034
53075	0
53077	0.085505
54001	0.3096333333
54003	0.2789434375
54005	0.70019125
54007	0
54009	0.045351
54011	0.2270678571
54013	0
54015	0
54017	0
54019	0.3660376471
54021	0.430108
54023	0.24688
54025	0.3770685714
54027	0.3410476923
54029	0
54031	0.0530783333
54033	0.0678370833
54035	0
54037	0.2427988235
54039	0
54041	0.021205
54043	0.0825388889
54045	0.0136482353
54047	0.050194
54049	0
54051	0.0371638462
54053	0.3983590909
54055	0.4913288
54057	0.12901
54059	0.0304133333
54061	0.30925
54063	0.24258
54065	2.06041375
54067	0
54069	0
54071	0.0563075
54073	0
54075	0.176992
54077	0.14067
54079	0.0439645455
54081	0.060382069
54083	0.0700977778
54085	0.563365
54087	0
54089	0.148884
54091	0
54093	0
54095	0
54097	0
54099	0.078071
54101	0
54103	0
54105	0
54107	0.0594696552
54109	0.3681764286
55001	0.100164
55003	0
55005	0
55007	0
55009	0.0756989333
55011	0.127714
55013	0.0740081818
55015	0.1062486364
55017	0.0160734783
55019	0.2939568421
55021	0.0249888235
55023	0
55025	0.0478492414
55027	0.0536702857
55029	0
55031	0.0310941667
55033	0.113429375
55035	0.0206271875
55037	0
55039	0
55041	0.2024757143
55043	0.2529281481
55045	0.0526081818
55047	0.02681
55049	0.261371875
55051	0
55053	0.150754
55055	0.141337931
55057	0.0213084211
55059	0.0985908
55061	0.06108
55063	0.9553056757
55065	0.117474
55067	0.24457
55069	0.0236091667
55071	0.027890625
55073	0.1473558333
55075	0.3082482609
55077	0.1835955556
55078	0
55079	0.0293641549
55081	0.0702730435
55083	0.1223629167
55085	0
55087	0.1056458209
55089	0.0386164
55091	0
55093	0
55095	0.0432432
55097	0
55099	0
55101	0.0355994231
55103	0.0544666667
55105	-0.4349879032
55107	0.2964425
55109	0.0429484615
55111	0.0328953333
55113	0
55115	0.0324888889
55117	0.0676038298
55119	0
55121	0.1379204545
55123	0
55125	0.0947854545
55127	0.0349828205
55129	0.1697342857
55131	0.2134302857
55133	0.026852381
55135	0.0066078261
55137	0.1713336364
55139	0.0467117308
55141	0.0403148276
56001	0
56003	0.084523125
56005	0
56007	0.3878476923
56009	0
56011	0
56013	0.0664066667
56015	0
56017	0
56019	0
56021	0.0932960976
56023	0
56025	0.0510814286
56027	0
56029	0.02064
56031	0
56033	0.5050504545
56035	0.0626571429
56037	0
56039	1.2987009091
56041	0.0311526667
56043	0
56045	0
